case_id,amount_due,days_overdue,monthly_income,monthly_expense,payment_history_score,missed_payments,previous_recovery_rate,contact_success_rate,last_payment_days_ago,account_age_days,reminders_received,digital_engagement,hardship_flag,recovered,recovery_days
31809,737.4,101,22867.37,19994.68,55.87,1,0.353,0.537,150,709,3,0.326,0,0,
31810,1925.98,99,19111.39,14762.22,41.64,3,0.078,0.16,120,1043,5,0.298,1,0,
31811,1750.56,174,47096.14,43614.85,23.5,1,0.939,0.515,180,2481,7,0.056,1,0,
31812,3081.37,27,48731.94,40075.09,81.82,4,0.848,0.567,93,695,7,0.366,0,0,
31813,2932.12,118,31892.83,25302.57,38.82,1,0.697,0.131,54,650,0,0.408,0,1,5.0
31814,3317.59,71,31823.33,27716.18,99.64,2,0.007,0.169,81,1991,1,0.957,0,0,
31815,3428.12,166,41150.0,32256.13,69.83,1,0.248,0.83,57,1353,7,0.888,0,0,
31816,3890.68,148,19655.11,17516.95,87.34,1,0.9,0.994,145,363,2,0.636,0,0,
31817,1384.04,114,48025.42,20826.38,62.16,0,0.559,0.802,126,960,4,0.851,0,1,8.0
31818,1669.31,86,53181.95,46627.79,93.69,2,0.356,0.218,7,1821,1,0.571,0,0,
31819,2894.3,149,70320.7,29806.08,34.25,1,0.42,0.762,74,547,3,0.437,0,0,
31820,2930.49,69,14574.76,11503.05,42.85,1,0.476,0.033,92,267,4,0.862,0,0,
31821,1254.46,168,46908.41,36678.89,34.02,1,0.97,0.884,158,2036,4,0.49,0,1,10.0
31822,7081.55,175,48597.8,39738.1,85.87,3,0.073,0.721,134,347,7,0.698,0,0,
31823,5323.26,54,80915.01,33973.13,34.8,3,0.913,0.206,33,1552,6,0.437,1,0,
31824,1498.51,33,32937.7,28662.96,67.75,2,0.62,0.71,46,1054,6,0.033,0,1,3.0
31825,2523.26,100,32990.31,12573.67,70.75,2,0.025,0.526,9,1432,3,0.53,0,0,
31826,14877.89,80,32401.47,14079.91,88.79,2,0.151,0.368,57,958,7,0.606,1,1,13.0
31827,3389.58,69,29738.11,23536.25,34.33,3,0.178,0.929,85,2280,3,0.399,1,0,
31828,4091.02,151,23181.7,21811.18,79.65,3,0.389,0.913,131,910,1,0.179,0,1,11.0
31829,1831.43,54,21793.51,11531.3,33.12,3,0.073,0.444,114,1373,0,0.579,0,1,20.0
31830,2320.44,3,25747.66,23757.03,99.9,2,0.055,0.076,39,2304,6,0.435,1,0,
31831,9987.21,174,45526.47,32694.53,90.37,4,0.343,0.13,123,1474,5,0.929,0,0,
31832,3263.76,50,23185.53,11006.27,34.28,1,0.745,0.735,21,2135,0,0.732,0,1,6.0
31833,2816.52,18,49784.53,45435.12,78.02,0,0.312,0.578,165,693,1,0.442,0,1,28.0
31834,2999.24,3,35713.58,33554.94,94.94,1,0.411,0.23,178,941,0,0.688,1,0,
31835,22840.86,106,47685.61,35649.01,27.43,3,0.992,0.72,43,190,1,0.139,1,1,15.0
31836,3077.42,115,51555.54,40804.61,74.39,3,0.964,0.62,142,1718,1,0.372,0,0,
31837,1534.47,3,31625.74,24972.85,92.02,3,0.928,0.134,105,2278,4,0.164,0,0,
31838,1764.67,142,65340.12,26958.42,71.24,5,0.609,0.19,160,1669,1,0.589,0,0,
31839,5566.96,136,64578.91,32574.46,66.03,0,0.816,0.223,33,1060,7,0.732,0,0,
31840,950.72,32,20161.9,7797.52,22.96,1,0.957,0.276,109,694,0,0.416,0,1,27.0
31841,4274.69,94,25630.11,20976.98,60.59,1,0.092,0.869,15,2267,0,0.901,0,0,
31842,1670.61,19,30798.37,20101.68,92.94,1,0.591,0.228,48,193,7,0.507,0,0,
31843,673.83,6,60609.57,38093.72,90.74,2,0.863,0.096,157,1996,7,0.589,0,0,
31844,1360.96,73,69515.98,60569.46,52.33,3,0.137,0.583,94,2392,7,0.359,0,0,
31845,3047.35,48,42179.43,18244.32,56.82,3,0.559,0.842,42,246,4,0.188,0,0,
31846,9100.95,70,73975.67,66713.58,48.04,2,0.255,0.776,45,2327,4,0.493,0,0,
31847,6189.83,61,30522.99,12334.71,90.33,2,0.686,0.274,130,2356,5,0.378,0,1,18.0
31848,2356.77,176,76962.63,44247.25,45.34,2,0.785,0.889,1,520,0,0.373,0,0,
31849,6488.26,31,58357.07,35366.14,52.39,2,0.768,0.302,140,1225,4,0.309,0,0,
31850,2240.77,170,39645.91,34243.94,49.94,0,0.314,0.772,178,514,1,0.86,0,0,
31851,922.23,40,50380.9,39695.92,71.14,3,0.822,0.355,103,1672,4,0.396,0,0,
31852,3031.67,79,66029.54,57675.29,21.53,1,0.636,0.325,117,693,2,0.095,0,0,
31853,893.6,21,29121.29,11557.47,48.12,3,0.523,0.865,121,2433,3,0.69,1,0,
31854,5614.61,43,26517.2,20015.88,98.11,0,0.943,0.77,123,388,6,0.566,0,1,3.0
31855,5679.99,58,47769.0,42930.22,37.77,0,0.163,0.045,118,1892,3,0.374,0,0,
31856,1474.43,166,32993.7,18322.65,32.79,4,0.179,0.697,19,338,6,0.098,0,0,
31857,3349.2,128,36372.66,13518.03,73.21,5,0.593,0.439,37,867,7,0.8,0,0,
31858,3323.72,125,78839.23,65868.68,48.72,1,0.501,0.242,125,1341,0,0.306,0,1,1.0
31859,5988.35,15,24307.19,20261.7,47.75,6,0.004,0.003,68,2034,6,0.055,1,0,
31860,1100.97,37,56321.38,22934.88,67.37,1,0.838,0.757,17,2489,7,0.373,0,1,14.0
31861,4815.48,11,41670.05,21580.17,49.81,4,0.368,0.594,104,584,4,0.234,0,0,
31862,1039.59,94,20859.58,9349.82,84.59,4,0.901,0.798,139,1748,0,0.16,0,0,
31863,5551.1,121,19186.33,12293.56,82.63,1,0.006,0.393,38,166,2,0.916,0,0,
31864,6975.49,118,11325.73,4391.06,40.48,2,0.217,0.321,170,791,7,0.35,0,0,
31865,1744.68,99,29111.3,12308.75,77.41,6,0.0,0.736,163,2022,3,0.242,1,0,
31866,7905.41,163,21230.31,12032.75,53.52,4,0.61,0.741,23,1928,5,0.462,0,0,
31867,846.22,170,37056.96,17865.31,40.91,1,0.039,0.953,131,1340,1,0.054,0,0,
31868,7184.4,42,39788.21,33027.09,68.38,3,0.612,0.773,137,286,6,0.938,0,1,6.0
31869,9421.65,52,15444.01,6751.4,48.46,2,0.435,0.187,78,980,2,0.996,0,1,17.0
31870,3931.01,101,12800.79,8461.98,91.31,4,0.547,0.095,155,166,6,0.788,1,0,
31871,2549.31,28,47852.87,28572.46,93.74,2,0.54,0.112,179,1551,3,0.18,1,0,
31872,3827.38,138,29618.88,15539.0,29.83,2,0.399,0.085,155,1602,1,0.074,0,0,
31873,1839.03,2,23656.51,16364.83,21.26,4,0.699,0.496,32,696,0,0.0,0,0,
31874,24335.74,130,31659.64,18742.61,98.34,4,0.69,0.233,66,1820,2,0.938,0,0,
31875,1864.55,81,45288.24,29004.43,55.36,3,0.928,0.141,63,1688,0,0.37,0,0,
31876,8552.0,113,58914.84,49084.01,31.63,3,0.958,0.356,28,1411,2,0.705,1,0,
31877,1647.51,166,36022.94,28800.97,42.79,2,0.848,0.711,80,649,0,0.51,1,1,5.0
31878,10694.09,66,41024.18,15485.07,35.77,0,0.664,0.917,4,2426,0,0.864,0,1,17.0
31879,14911.13,52,57554.95,32516.77,42.16,5,0.357,0.303,80,821,6,0.877,0,1,30.0
31880,4059.41,155,56935.24,39317.58,86.68,2,0.454,0.344,130,2025,5,0.124,1,0,
31881,3749.31,114,64051.67,52019.68,48.21,1,0.857,0.044,59,280,6,0.11,0,0,
31882,1386.78,53,19056.86,12406.95,42.97,2,0.504,0.224,135,108,6,0.8,0,0,
31883,1260.75,167,8942.09,5833.16,43.6,3,0.626,0.661,14,2288,2,0.424,1,0,
31884,3783.22,165,24471.07,22353.68,54.45,3,0.257,0.19,101,1908,1,0.154,0,0,
31885,9571.58,29,57981.86,46812.45,48.82,1,0.183,0.268,21,565,0,0.072,0,1,18.0
31886,1922.61,68,35268.5,16803.2,41.44,3,0.878,0.654,137,2056,5,0.601,0,0,
31887,17436.89,112,68216.62,43909.69,73.58,5,0.738,0.049,52,861,6,0.522,0,0,
31888,1829.66,166,19409.78,13974.13,28.29,4,0.11,0.901,75,2458,5,0.913,1,0,
31889,3581.42,81,24668.05,22291.35,82.29,3,0.463,0.124,66,1653,2,0.557,0,1,18.0
31890,3588.94,121,44873.71,18836.69,56.38,4,0.663,0.795,122,1038,4,0.499,0,0,
31891,2748.4,176,40198.48,23081.29,29.13,3,0.122,0.716,40,1108,5,0.566,0,0,
31892,581.11,121,40501.78,28059.66,76.64,4,0.664,0.653,3,2431,0,0.472,0,0,
31893,1816.64,13,33506.92,13821.76,62.83,3,0.906,0.138,33,2193,3,0.609,1,1,29.0
31894,3497.18,5,34263.94,26002.16,28.3,2,0.326,0.947,73,1979,0,0.304,0,0,
31895,2760.62,27,83506.65,52602.21,40.95,3,0.858,0.584,73,1773,3,0.227,0,0,
31896,4959.01,11,34407.96,24053.81,54.46,6,0.925,0.719,92,1630,5,0.663,0,1,25.0
31897,5461.45,35,62461.44,48555.47,71.34,5,0.248,0.232,125,2404,7,0.961,0,0,
31898,2460.05,108,35638.25,24901.3,25.9,0,0.856,0.64,19,1275,7,0.716,0,1,17.0
31899,1380.3,53,62852.73,50567.29,65.22,1,0.628,0.081,168,999,6,0.221,0,1,17.0
31900,10287.18,31,34496.57,17229.8,64.14,0,0.586,0.626,135,1384,3,0.849,0,0,
31901,1007.91,107,32724.81,14887.22,49.7,1,0.131,0.23,130,2049,5,0.205,0,0,
31902,1851.51,143,34379.13,14363.74,64.86,1,0.521,0.449,107,2155,2,0.888,1,0,
31903,1510.25,6,54613.75,36746.03,33.67,1,0.828,0.051,127,1994,1,0.934,0,0,
31904,5416.29,91,17240.64,12279.63,59.0,2,0.184,0.742,35,325,2,0.028,1,0,
31905,8549.41,131,29482.76,22522.4,84.95,0,0.592,0.713,63,697,5,0.504,0,0,
31906,2594.23,151,50579.16,40273.91,52.14,2,0.334,0.143,146,1676,7,0.936,0,0,
31907,3582.52,90,34115.49,15185.07,33.09,0,0.642,0.033,124,2478,2,0.423,1,0,
31908,4200.75,27,24539.23,22854.35,47.76,2,0.812,0.31,29,2386,5,0.33,0,1,30.0
31909,12622.08,122,34336.7,30327.56,24.05,3,0.027,0.098,167,1922,7,0.838,0,0,
31910,721.36,134,52436.76,30982.94,26.38,0,0.196,0.552,141,198,4,0.26,0,0,
31911,5406.61,161,65360.25,40661.18,68.1,1,0.487,0.554,29,2417,5,0.732,1,0,
31912,4028.78,78,21076.43,15302.25,49.9,2,0.098,0.268,102,410,7,0.713,0,0,
31913,2215.71,116,84677.58,37985.7,95.34,0,0.832,0.368,108,1832,5,0.004,0,1,28.0
31914,3869.89,3,25523.25,13249.97,64.46,1,0.296,0.976,179,2477,3,0.016,0,1,25.0
31915,5391.95,147,34287.56,31619.08,39.08,2,0.616,0.22,82,1246,1,0.163,0,0,
31916,4752.99,104,21700.96,9951.34,75.57,2,0.262,0.68,80,2235,5,0.009,0,0,
31917,16760.84,147,40851.81,27556.46,81.0,1,0.471,0.814,26,1585,6,0.147,1,0,
31918,3301.01,155,28286.56,11604.5,53.43,1,0.748,0.786,26,1901,6,0.544,1,0,
31919,3045.82,178,27376.43,9798.43,63.22,3,0.515,0.586,130,884,7,0.592,0,1,13.0
31920,2578.49,165,44571.85,39350.34,84.91,2,0.958,0.767,8,1756,0,0.229,0,0,
31921,4639.6,170,33873.21,19588.78,71.23,1,0.638,0.69,176,246,0,0.121,1,0,
31922,2905.48,48,26087.65,18132.31,74.52,1,0.614,0.599,118,2303,0,0.258,0,0,
31923,3012.63,51,28455.85,24209.9,65.0,1,0.765,0.156,86,2095,6,0.691,0,1,20.0
31924,3023.78,104,49018.73,22379.77,76.36,3,0.417,0.865,169,116,0,0.399,0,1,4.0
31925,2676.63,105,19082.02,16028.91,52.99,2,0.584,0.697,112,1337,3,0.371,0,0,
31926,1831.81,173,42424.7,17276.14,37.14,2,0.274,0.201,170,945,3,0.027,0,0,
31927,4165.06,14,20954.7,16449.82,57.81,3,0.752,0.738,59,1465,6,0.221,0,0,
31928,2373.12,177,47776.2,17836.48,81.01,1,0.056,0.99,147,233,1,0.828,0,0,
31929,4870.46,56,71701.2,63010.88,33.78,2,0.299,0.946,56,2009,6,0.699,0,0,
31930,3257.17,156,23801.03,9627.97,21.21,0,0.887,0.28,82,2168,0,0.669,0,0,
31931,2187.99,58,23458.74,15675.02,43.22,3,0.366,0.068,25,687,7,0.847,0,0,
31932,10423.98,138,96825.46,66300.16,35.99,1,0.372,0.082,46,1544,3,0.006,0,0,
31933,2746.68,166,53972.21,47735.6,67.06,2,0.386,0.503,129,1497,6,0.173,0,0,
31934,4906.22,156,31259.8,21808.57,29.55,1,0.487,0.181,100,809,7,0.903,0,0,
31935,1702.77,13,34907.37,16330.51,27.1,2,0.508,0.998,39,2326,7,0.18,1,0,
31936,589.67,145,20171.52,14228.72,24.55,2,0.045,0.07,114,953,1,0.175,0,0,
31937,1893.91,127,12728.08,7148.41,69.82,3,0.911,0.832,34,1116,7,0.142,0,0,
31938,539.18,175,35610.73,22040.67,39.69,0,0.378,0.228,59,1274,5,0.557,0,0,
31939,2466.39,19,28513.88,13421.36,21.02,2,0.538,0.34,49,1680,7,0.731,0,1,11.0
31940,9651.97,107,50176.5,38657.1,49.75,2,0.571,0.912,18,1373,2,0.15,0,1,10.0
31941,1444.87,167,36546.37,16931.23,32.57,4,0.855,0.557,164,571,0,0.411,0,0,
31942,552.89,127,30531.03,16537.46,52.3,1,0.481,0.607,102,436,2,0.128,0,0,
31943,9899.16,95,29856.02,28203.08,41.0,3,0.907,0.435,131,815,7,0.004,0,0,
31944,2037.98,153,15652.43,9425.7,82.87,2,0.258,0.998,152,1692,1,0.223,1,0,
31945,2943.66,51,20614.75,17338.29,80.92,1,0.982,0.999,134,1497,5,0.399,0,1,18.0
31946,5600.57,114,21011.79,13471.02,83.37,2,0.606,0.55,100,1917,0,0.643,0,0,
31947,4530.28,166,52729.63,44883.3,73.35,1,0.531,0.633,42,463,3,0.042,0,0,
31948,5433.89,93,48674.32,25738.37,82.67,4,0.989,0.332,134,1764,6,0.119,0,0,
31949,6126.28,105,40622.77,26772.82,69.07,1,0.967,0.1,80,1291,5,0.757,1,0,
31950,737.38,106,86202.69,59064.96,83.7,1,0.223,0.774,22,2119,2,0.212,1,0,
31951,961.53,145,41117.32,17173.29,30.01,1,0.964,0.324,102,1883,7,0.233,0,0,
31952,7607.85,164,37550.65,27844.41,73.23,2,0.622,0.79,96,1223,5,0.595,0,0,
31953,1594.97,180,28156.51,23081.41,62.63,3,0.528,0.359,173,662,5,0.44,1,0,
31954,1740.42,14,31839.19,20521.97,29.02,4,0.173,0.506,55,996,4,0.422,0,1,7.0
31955,1085.42,17,23592.27,20765.96,84.47,2,0.138,0.302,19,1308,1,0.046,0,0,
31956,2156.07,28,66056.73,53913.61,48.6,0,0.733,0.338,137,1767,5,0.034,1,1,4.0
31957,2254.19,117,46152.87,21654.1,68.23,4,0.974,0.201,144,671,1,0.183,1,1,9.0
31958,1408.15,134,33349.93,30309.29,45.15,1,0.182,0.434,79,1435,6,0.643,1,0,
31959,1283.74,137,32728.59,28171.67,50.69,1,0.098,0.67,40,811,5,0.709,0,1,11.0
31960,3846.54,139,68598.05,38710.14,53.22,2,0.025,0.82,60,1867,5,0.899,0,1,20.0
31961,1562.22,72,51519.12,34289.98,37.27,0,0.969,0.4,83,1652,1,0.665,0,0,
31962,1835.28,47,24610.93,11719.04,67.4,1,0.118,0.902,158,1876,1,0.52,1,0,
31963,518.52,180,17567.45,12948.81,49.46,1,0.168,0.983,72,2085,1,0.939,1,0,
31964,14052.56,23,32425.44,14780.67,46.79,2,0.308,0.233,12,1612,5,0.262,0,0,
31965,6332.56,167,41451.95,29451.02,33.22,1,0.296,0.574,157,1193,3,0.854,0,1,3.0
31966,2006.52,5,15411.86,8757.08,25.5,3,0.038,0.711,16,2091,7,0.208,0,0,
31967,1452.06,95,15163.84,6458.93,65.69,2,0.941,0.971,178,955,4,0.121,0,0,
31968,3007.04,80,29694.55,14515.3,50.28,6,0.063,0.798,71,980,3,0.141,0,0,
31969,2941.79,76,53039.81,33377.8,99.96,2,0.302,0.514,101,2121,4,0.359,0,0,
31970,1074.09,158,40454.22,17408.41,54.39,1,0.119,0.552,89,358,7,0.825,0,1,18.0
31971,387.44,153,38162.56,31082.61,60.79,2,0.513,0.363,150,1198,4,0.281,0,0,
31972,1956.94,67,30724.7,13729.78,66.87,0,0.094,0.633,41,1180,1,0.525,0,0,
31973,853.46,81,57780.05,27846.03,76.09,1,0.566,0.301,93,1171,4,0.004,0,0,
31974,3419.0,68,51659.71,20075.07,66.4,2,0.143,0.032,155,2041,3,0.941,0,1,30.0
31975,3437.38,70,91984.19,83340.91,69.96,1,0.721,0.78,70,728,6,0.827,0,1,16.0
31976,1368.44,50,33877.6,12244.59,23.29,3,0.935,0.673,42,2035,1,0.404,0,0,
31977,1943.67,112,65745.4,49650.3,58.76,0,0.441,0.091,173,373,4,0.126,0,0,
31978,12215.16,15,30040.67,24016.84,76.15,1,0.043,0.95,37,1812,3,0.451,0,1,26.0
31979,5541.96,160,30653.12,20315.33,91.36,3,0.874,0.255,165,1710,4,0.021,0,0,
31980,2076.0,124,42784.41,25156.24,61.75,0,0.505,0.821,135,2085,0,0.833,0,0,
31981,18649.37,112,32783.04,16969.08,60.83,1,0.122,0.214,29,672,2,0.558,0,0,
31982,1144.19,153,28784.28,19550.62,29.83,6,0.402,0.878,112,323,4,0.654,1,0,
31983,1555.95,155,47803.04,38431.81,90.43,1,0.428,0.916,7,173,0,0.776,0,1,27.0
31984,2728.72,87,27467.75,20884.63,94.32,0,0.932,0.234,72,1514,5,0.796,1,1,22.0
31985,875.85,9,102388.07,59279.3,27.41,3,0.642,0.609,150,1049,0,0.669,0,1,22.0
31986,12484.55,36,44940.09,25959.34,21.0,2,0.486,0.81,160,2278,1,0.313,0,0,
31987,3451.35,11,47708.21,18610.03,81.65,2,0.228,0.697,151,1215,3,0.392,0,1,14.0
31988,1584.53,39,44030.08,40211.48,59.09,1,0.182,0.196,29,2321,3,0.613,0,0,
31989,4265.14,135,92903.51,75377.93,62.59,3,0.8,0.373,51,1806,6,0.688,0,1,11.0
31990,3350.43,13,74312.26,59760.88,90.57,2,0.588,0.202,82,2467,6,0.405,0,0,
31991,2336.2,47,61877.07,56823.91,70.95,2,0.339,0.819,75,321,5,0.788,0,0,
31992,1133.64,77,76679.98,64504.32,39.16,0,0.521,0.55,1,1454,4,0.689,0,0,
31993,944.85,117,36003.13,30683.84,79.89,1,0.432,0.884,5,2422,2,0.697,1,0,
31994,17144.64,6,62968.12,45334.55,54.06,0,0.944,0.986,149,555,1,0.805,0,1,3.0
31995,1010.11,132,42500.09,22828.51,57.41,1,0.399,0.546,171,566,0,0.448,0,0,
31996,11595.5,43,66481.66,38876.84,90.44,2,0.659,0.74,155,1032,3,0.59,1,0,
31997,1516.55,25,38689.33,30445.68,35.03,2,0.816,0.019,59,900,2,0.895,0,0,
31998,5608.43,73,40431.23,27707.37,65.27,2,0.692,0.726,126,962,1,0.773,1,0,
31999,4325.77,25,21729.16,11937.52,29.71,3,0.31,0.323,25,1838,2,0.914,0,1,4.0
32000,5076.28,73,18232.73,10881.98,90.4,1,0.576,0.018,1,167,3,0.044,0,0,
32001,5354.07,41,60072.78,53240.25,90.35,2,0.402,0.595,3,2187,1,0.308,1,0,
32002,821.18,108,40270.15,26626.3,97.79,3,0.545,0.744,55,312,5,0.655,0,0,
32003,1735.28,83,45279.46,39885.87,28.35,5,0.399,0.54,4,683,5,0.837,0,1,4.0
32004,997.81,140,42250.41,29742.32,96.46,4,0.422,0.383,42,2177,5,0.943,0,0,
32005,3468.37,163,24609.85,16665.0,81.37,0,0.986,0.063,109,1957,2,0.018,1,0,
32006,1034.14,68,20497.04,19086.43,96.34,2,0.069,0.126,163,2415,3,0.789,0,0,
32007,611.04,56,62459.79,24859.78,60.1,2,0.718,0.651,154,1204,6,0.518,1,1,27.0
32008,2465.18,50,46440.96,28569.27,76.47,1,0.038,0.263,70,2238,7,0.77,1,0,
32009,509.15,44,69071.16,28973.47,60.18,2,0.028,0.083,173,1617,4,0.575,0,0,
32010,3666.49,110,21381.83,17213.57,22.53,5,0.98,0.435,164,1474,0,0.767,1,0,
32011,1089.96,6,37709.38,26543.25,36.95,0,0.074,0.622,52,636,5,0.469,0,0,
32012,1521.63,159,54007.25,31013.5,57.81,2,0.755,0.736,136,2224,6,0.969,0,0,
32013,480.9,111,89275.54,52371.25,81.38,3,0.621,0.953,176,1353,3,0.762,0,0,
32014,11159.89,96,45660.31,19868.26,27.13,3,0.012,0.877,18,1300,1,0.942,0,0,
32015,924.88,121,44150.39,22458.61,60.96,0,0.147,0.327,17,677,3,0.261,1,0,
32016,2227.87,48,25810.99,20921.44,70.88,1,0.029,0.023,148,1048,3,0.024,0,0,
32017,710.95,90,33233.07,28038.61,64.41,2,0.473,0.359,117,1275,4,0.489,0,0,
32018,1527.62,6,18841.38,16106.01,56.64,4,0.879,0.767,51,2367,7,0.163,0,0,
32019,12106.01,37,26401.74,10117.48,61.8,2,0.128,0.904,50,1084,2,0.174,0,0,
32020,3781.9,115,60787.93,28140.59,98.63,0,0.222,0.137,104,2081,4,0.431,0,0,
32021,1670.86,149,24817.77,14973.25,91.88,2,0.25,0.246,131,1386,1,0.21,0,0,
32022,2900.57,91,37079.44,22885.13,30.05,4,0.985,0.909,168,2111,6,0.526,0,1,20.0
32023,1903.7,126,28339.64,14509.08,52.48,0,0.654,0.804,44,1592,6,0.729,0,1,9.0
32024,2768.51,52,42120.31,39549.76,23.42,3,0.071,0.516,77,279,2,0.298,0,0,
32025,5405.08,91,26887.43,24333.15,48.42,3,0.397,0.2,111,1664,0,0.912,0,0,
32026,2287.29,67,43538.97,17536.03,38.47,1,0.396,0.436,50,179,7,0.343,0,0,
32027,3554.58,34,44346.12,34330.61,30.4,1,0.667,0.647,5,531,4,0.717,0,0,
32028,3601.83,179,26261.71,12556.19,30.79,5,0.39,0.12,65,835,1,0.169,0,0,
32029,2296.37,149,19946.91,18576.08,23.96,1,0.871,0.995,38,2487,0,0.251,0,1,14.0
32030,1654.51,128,21891.86,16608.5,92.32,1,0.288,0.483,89,1124,0,0.026,0,0,
32031,1958.34,155,51279.18,20142.68,90.23,2,0.311,0.621,49,1997,3,0.103,0,0,
32032,5215.28,156,15980.98,5976.01,58.97,2,0.208,0.465,176,1044,1,0.788,0,0,
32033,5574.36,4,24003.73,13014.38,28.09,1,0.508,0.914,2,458,5,0.033,0,0,
32034,1199.63,108,36542.67,24944.94,90.1,2,0.69,0.222,6,2333,1,0.103,1,0,
32035,2419.24,169,67788.88,46056.3,87.02,3,0.203,0.092,49,2278,2,0.26,0,0,
32036,1632.16,53,52481.27,35123.49,71.1,1,0.736,0.444,39,1016,0,0.038,0,1,7.0
32037,5653.11,48,28864.49,23209.37,82.48,4,0.577,0.349,40,1732,3,0.148,0,0,
32038,2044.76,85,27148.8,22545.14,54.5,0,0.496,0.77,75,1673,7,0.158,0,1,28.0
32039,17339.44,39,33895.35,16150.15,42.3,2,0.683,0.411,174,152,5,0.348,0,0,
32040,3548.63,49,74672.41,28376.24,51.6,6,0.946,0.712,23,2417,7,0.429,1,0,
32041,7674.03,107,19975.26,7892.03,64.83,3,0.905,0.838,11,2419,5,0.688,1,0,
32042,1323.87,50,20063.18,17190.53,57.34,4,0.178,0.625,24,2087,1,0.159,0,0,
32043,3009.04,151,34883.62,23784.67,47.34,5,0.286,0.183,143,1286,6,0.688,0,0,
32044,4880.19,9,45009.08,25952.02,84.85,1,0.177,0.738,151,678,2,0.959,0,0,
32045,1304.22,104,22918.5,18077.64,58.62,1,0.008,0.085,126,1694,6,0.911,1,0,
32046,3029.87,152,53991.9,46745.87,26.12,3,0.982,0.567,158,1267,0,0.651,0,0,
32047,6915.27,120,54200.04,40964.46,65.19,0,0.957,0.934,171,2411,2,0.246,0,0,
32048,2293.97,29,35433.76,13461.06,80.06,2,0.684,0.678,43,483,7,0.874,1,0,
32049,1508.09,7,29049.13,25978.44,48.0,1,0.361,0.1,119,844,6,0.525,0,0,
32050,12611.54,146,39498.09,24279.48,45.89,0,0.054,0.561,115,1172,4,0.435,0,0,
32051,1167.48,28,12539.17,7775.29,56.33,2,0.172,0.641,88,2095,0,0.939,0,0,
32052,3376.9,43,14171.33,12494.09,57.94,3,0.054,0.091,175,1686,3,0.859,0,0,
32053,1691.51,169,44579.99,37580.46,52.9,2,0.385,0.601,23,1322,3,0.791,0,0,
32054,1408.86,63,17267.22,14783.8,51.76,3,0.31,0.41,84,1603,4,0.34,0,0,
32055,5395.53,29,24950.8,9462.6,53.32,2,0.37,0.093,125,1852,6,0.009,0,1,3.0
32056,2528.98,173,40320.84,26075.78,75.24,1,0.588,0.065,139,1522,4,0.653,0,0,
32057,4124.54,17,56557.33,48798.26,26.41,6,0.732,0.433,31,1963,3,0.015,1,0,
32058,490.72,95,44018.98,35633.89,59.25,3,0.337,0.617,158,2448,6,0.766,0,0,
32059,4458.18,145,34733.1,32712.07,54.12,1,0.588,0.455,124,731,0,0.985,1,0,
32060,1674.92,159,35979.53,22200.93,37.27,1,0.416,0.62,178,418,6,0.61,0,0,
32061,663.1,87,29513.57,24877.3,69.12,1,0.669,0.425,92,450,1,0.108,0,0,
32062,13464.23,138,36473.83,32880.22,47.88,2,0.212,0.168,167,570,7,0.782,0,0,
32063,4821.36,102,34247.72,19252.81,25.92,3,0.922,0.184,104,2031,0,0.46,0,0,
32064,3575.36,120,56291.32,21114.66,93.26,0,0.637,0.793,172,1912,5,0.055,1,1,27.0
32065,8099.32,155,35976.42,15414.93,70.94,3,0.397,0.62,78,861,0,0.318,0,0,
32066,3633.88,75,30045.67,19394.43,34.68,3,0.588,0.234,63,1053,1,0.076,0,0,
32067,1573.58,148,55692.7,43772.75,38.12,1,0.902,0.837,91,271,0,0.597,0,1,6.0
32068,2591.59,46,39352.93,23794.8,57.18,3,0.718,0.248,44,1754,1,0.498,1,0,
32069,1732.48,69,44014.65,29173.46,60.01,0,0.013,0.023,22,1129,4,0.586,0,0,
32070,1997.63,160,17560.49,15469.02,99.12,2,0.788,0.763,79,1507,1,0.204,0,0,
32071,1089.9,69,22319.54,11044.34,84.58,1,0.504,0.248,18,716,6,0.538,0,1,28.0
32072,1371.94,126,37858.24,34881.52,23.98,2,0.677,0.14,110,1285,1,0.542,0,0,
32073,6097.71,148,56705.47,23743.18,39.91,2,0.5,0.285,19,2095,0,0.965,0,1,22.0
32074,3888.04,51,51551.46,33408.79,99.33,1,0.457,0.091,140,2277,5,0.462,0,0,
32075,1993.39,79,25409.12,15973.49,93.68,1,0.922,0.11,81,2390,7,0.876,0,1,5.0
32076,1309.73,75,43371.72,27876.45,82.46,1,0.693,0.907,178,2041,5,0.077,0,0,
32077,2155.29,32,63483.64,47911.74,77.63,1,0.091,0.458,76,2186,6,0.687,0,0,
32078,775.04,28,29522.95,15600.78,64.92,0,0.949,0.906,83,2377,2,0.835,1,1,28.0
32079,3298.77,145,27610.39,17156.01,55.04,2,0.679,0.513,25,509,4,0.93,0,0,
32080,6351.06,162,51329.29,28190.05,65.04,2,0.779,0.516,158,1119,2,0.033,0,0,
32081,19802.79,59,70051.97,64273.25,90.04,1,0.415,0.187,169,2124,5,0.063,1,1,6.0
32082,1233.23,91,39273.77,20870.76,53.99,1,0.373,0.107,115,1267,4,0.686,0,0,
32083,6142.84,128,19002.73,9541.34,29.22,2,0.801,0.305,8,238,2,0.645,1,0,
32084,1692.96,9,46855.23,21529.7,24.67,2,0.995,0.505,153,1484,0,0.061,0,0,
